fpr,tpr
0.0,0.0
0.0,0.0014026650636208796
0.0,0.0020038072337441137
0.0,0.0024045686804929365
0.0,0.003005710850616171
0.0,0.003206091573990582
0.0,0.024045686804929366
0.00010049241282283188,0.024045686804929366
0.00010049241282283188,0.031359583208095385
0.00020098482564566376,0.031359583208095385
0.00020098482564566376,0.03506662659052199
0.00020098482564566376,0.035267007313896405
0.00020098482564566376,0.040176335036569484
0.00030147723846849563,0.040176335036569484
0.00030147723846849563,0.040276525398256685
0.0004019696512913275,0.040276525398256685
0.0004019696512913275,0.049794609758541226
0.0005024620641141594,0.049794609758541226
0.0005024620641141594,0.05129746518384931
0.0006029544769369913,0.05129746518384931
0.0006029544769369913,0.06662659052199178
0.0007034468897598232,0.06662659052199178
0.0007034468897598232,0.07153591824466486
0.000803939302582655,0.07153591824466486
0.000803939302582655,0.07474200981865545
0.0009044317154054868,0.07474200981865545
0.0009044317154054868,0.07514277126540427
0.0010049241282283187,0.07514277126540427
0.0010049241282283187,0.07854924356276927
0.0011054165410511506,0.07854924356276927
0.0011054165410511506,0.07925057609457971
0.0012059089538739825,0.07925057609457971
0.0012059089538739825,0.09217513275222923
0.0013064013666968144,0.09217513275222923
0.0013064013666968144,0.09628293758140467
0.0014068937795196463,0.09628293758140467
0.0014068937795196463,0.09828674481514878
0.0015073861923424782,0.09828674481514878
0.0015073861923424782,0.10459873760144274
0.00160787860516531,0.10459873760144274
0.00160787860516531,0.10509968940987877
0.001708371017988142,0.10509968940987877
0.001708371017988142,0.10530007013325318
0.001708371017988142,0.1213305280032061
0.0018088634308109737,0.1213305280032061
0.0018088634308109737,0.12834385332131049
0.0019093558436338056,0.12834385332131049
0.0019093558436338056,0.1286444244063721
0.0020098482564566375,0.1286444244063721
0.0020098482564566375,0.1304478509167418
0.0021103406692794696,0.1304478509167418
0.0021103406692794696,0.13165013525698827
0.0022108330821023012,0.13165013525698827
0.0022108330821023012,0.13445546538423003
0.0023113254949251334,0.13445546538423003
0.0023113254949251334,0.13746117623484622
0.0023113254949251334,0.13766155695822063
0.0023113254949251334,0.13996593527702636
0.002411817907747965,0.13996593527702636
0.002411817907747965,0.14056707744714958
0.0025123103205707967,0.14056707744714958
0.0025123103205707967,0.1459773569782587
0.002612802733393629,0.1459773569782587
0.002612802733393629,0.14727983168019237
0.0027132951462164605,0.14727983168019237
0.0027132951462164605,0.15028554253080853
0.0028137875590392926,0.15028554253080853
0.0028137875590392926,0.15078649433924457
0.0029142799718621243,0.15078649433924457
0.0029142799718621243,0.15850115218915942
0.0029142799718621243,0.1587015329125338
0.0029142799718621243,0.16060514978459073
0.003115264797507788,0.16060514978459073
0.003115264797507788,0.16501352569882777
0.00321575721033062,0.16501352569882777
0.00321575721033062,0.16862037871956717
0.003316249623153452,0.16862037871956717
0.003316249623153452,0.17192666065524498
0.003416742035976284,0.17192666065524498
0.003416742035976284,0.17433122933573791
0.0035172344487991157,0.17433122933573791
0.0035172344487991157,0.1777377016331029
0.0036177268616219473,0.1777377016331029
0.0036177268616219473,0.18104398356878068
0.0037182192744447794,0.18104398356878068
0.0037182192744447794,0.18184550646227832
0.003818711687267611,0.18184550646227832
0.003818711687267611,0.1882576896102595
0.003919204100090443,0.1882576896102595
0.003919204100090443,0.19627291854523596
0.004019696512913275,0.19627291854523596
0.004019696512913275,0.19957920048091374
0.004120188925736107,0.19957920048091374
0.004120188925736107,0.2021841498847811
0.004220681338558939,0.2021841498847811
0.004220681338558939,0.20388738603346357
0.00432117375138177,0.20388738603346357
0.00432117375138177,0.20408776675683798
0.00432117375138177,0.20498948001202286
0.0044216661642046025,0.20498948001202286
0.0044216661642046025,0.2059913836288949
0.004522158577027435,0.2059913836288949
0.004522158577027435,0.2077948101392646
0.004622650989850267,0.2077948101392646
0.004622650989850267,0.21009918845807032
0.004723143402673098,0.21009918845807032
0.004723143402673098,0.21180242460675283
0.00482363581549593,0.21180242460675283
0.00482363581549593,0.21220318605350166
0.004924128228318762,0.21220318605350166
0.004924128228318762,0.21240356677687605
0.005024620641141593,0.21240356677687605
0.005024620641141593,0.21270413786193768
0.0051251130539644255,0.21270413786193768
0.0051251130539644255,0.2151087065424306
0.005225605466787258,0.2151087065424306
0.005225605466787258,0.21550946798917944
0.00532609787961009,0.21550946798917944
0.00532609787961009,0.21621080052098987
0.005426590292432921,0.21621080052098987
0.005426590292432921,0.21941689209498047
0.005527082705255753,0.21941689209498047
0.005527082705255753,0.22282336439234546
0.005728067530901417,0.22282336439234546
0.005728067530901417,0.22392545837090472
0.005828559943724249,0.22392545837090472
0.005828559943724249,0.22673078849814648
0.005929052356547081,0.22673078849814648
0.005929052356547081,0.2272317403065825
0.006130037182192744,0.2272317403065825
0.006130037182192744,0.2273319306682697
0.006230529595015576,0.2273319306682697
0.006230529595015576,0.2290351668169522
0.006331022007838408,0.2290351668169522
0.006331022007838408,0.23294259092275324
0.00643151442066124,0.23294259092275324
0.00643151442066124,0.23735096683699028
0.006532006833484072,0.23735096683699028
0.006532006833484072,0.2377517282837391
0.006632499246306904,0.2377517282837391
0.006632499246306904,0.23815248973048792
0.006732991659129736,0.23815248973048792
0.006732991659129736,0.2392545837090472
0.006833484071952568,0.2392545837090472
0.006833484071952568,0.24015629696423205
0.007134961310421063,0.24015629696423205
0.007134961310421063,0.24045686804929367
0.007235453723243895,0.24045686804929367
0.007235453723243895,0.24135858130447851
0.007335946136066727,0.24135858130447851
0.007335946136066727,0.24165915238954014
0.007436438548889559,0.24165915238954014
0.007436438548889559,0.24185953311291453
