fpr,tpr
0.0,0.0
0.0,0.0008920606601248885
0.0,0.0463871543264942
0.0009082652134423251,0.0463871543264942
0.0009082652134423251,0.04727921498661909
0.0018165304268846503,0.04727921498661909
0.0018165304268846503,0.06155218554861731
0.0027247956403269754,0.06155218554861731
0.0027247956403269754,0.06779661016949153
0.0036330608537693005,0.06779661016949153
0.0036330608537693005,0.08206958073148975
0.004541326067211626,0.08206958073148975
0.004541326067211626,0.08652988403211419
0.005449591280653951,0.08652988403211419
0.005449591280653951,0.09812667261373774
0.006357856494096276,0.09812667261373774
0.006357856494096276,0.11239964317573595
0.007266121707538601,0.11239964317573595
0.007266121707538601,0.1462979482604817
0.008174386920980926,0.1462979482604817
0.008174386920980926,0.1694915254237288
0.009082652134423252,0.1694915254237288
0.009082652134423252,0.1784121320249777
0.009990917347865577,0.1784121320249777
0.009990917347865577,0.22390722569134702
0.010899182561307902,0.22390722569134702
0.010899182561307902,0.2256913470115968
0.011807447774750226,0.2256913470115968
0.011807447774750226,0.24174843889384479
0.012715712988192553,0.24174843889384479
0.012715712988192553,0.24264049955396966
0.013623978201634877,0.24264049955396966
0.013623978201634877,0.25066904549509367
0.01634877384196185,0.25066904549509367
0.01634877384196185,0.31043710972346117
0.01725703905540418,0.31043710972346117
0.01725703905540418,0.31668153434433544
0.018165304268846504,0.31668153434433544
0.018165304268846504,0.3184656556645852
0.01907356948228883,0.3184656556645852
0.01907356948228883,0.320249776984835
0.019981834695731154,0.320249776984835
0.019981834695731154,0.32114183764495985
0.02089009990917348,0.32114183764495985
0.02089009990917348,0.32292595896520965
0.021798365122615803,0.32292595896520965
0.021798365122615803,0.3238180196253345
0.022706630336058128,0.3238180196253345
0.022706630336058128,0.33809099018733274
0.023614895549500452,0.33809099018733274
0.023614895549500452,0.3389830508474576
0.02452316076294278,0.3389830508474576
0.02452316076294278,0.3470115967885816
0.025431425976385105,0.3470115967885816
0.025431425976385105,0.3514719000892061
0.02815622161671208,0.3514719000892061
0.02815622161671208,0.35325602140945583
0.029064486830154404,0.35325602140945583
0.029064486830154404,0.3648528099910794
0.02997275204359673,0.3648528099910794
0.02997275204359673,0.37644959857270294
0.030881017257039057,0.37644959857270294
0.030881017257039057,0.3773416592328278
0.03178928247048138,0.3773416592328278
0.03178928247048138,0.4005352363960749
0.03360581289736603,0.4005352363960749
0.03360581289736603,0.4103479036574487
0.03451407811080836,0.4103479036574487
0.03451407811080836,0.41570026761819806
0.035422343324250684,0.41570026761819806
0.035422343324250684,0.4299732381801962
0.03723887375113533,0.4299732381801962
0.03723887375113533,0.4326494201605709
0.03905540417801998,0.4326494201605709
0.03905540417801998,0.43710972346119537
0.03996366939146231,0.43710972346119537
0.03996366939146231,0.4513826940231936
0.04087193460490463,0.4513826940231936
0.04087193460490463,0.45227475468331846
0.04178019981834696,0.45227475468331846
0.04178019981834696,0.4594112399643176
0.04268846503178928,0.4594112399643176
0.04268846503178928,0.4656556645851918
0.043596730245231606,0.4656556645851918
0.043596730245231606,0.46743978590544155
0.04450499545867393,0.46743978590544155
0.04450499545867393,0.47100802854594115
0.045413260672116255,0.47100802854594115
0.045413260672116255,0.47636039250669043
0.047229791099000905,0.47636039250669043
0.047229791099000905,0.48349687778768957
0.04904632152588556,0.48349687778768957
0.04904632152588556,0.4870651204281891
0.05086285195277021,0.4870651204281891
0.05086285195277021,0.4897413024085638
0.051771117166212535,0.4897413024085638
0.051771117166212535,0.495985727029438
0.05267938237965486,0.495985727029438
0.05267938237965486,0.49955396966993754
0.053587647593097185,0.49955396966993754
0.053587647593097185,0.504014272970562
0.05449591280653951,0.504014272970562
0.05449591280653951,0.5084745762711864
0.055404178019981834,0.5084745762711864
0.055404178019981834,0.512042818911686
0.05631244323342416,0.512042818911686
0.05631244323342416,0.5129348795718108
0.05722070844686648,0.5129348795718108
0.05722070844686648,0.5147190008920607
0.05812897366030881,0.5147190008920607
0.05812897366030881,0.5156110615521855
0.05903723887375113,0.5156110615521855
0.05903723887375113,0.5173951828724354
0.05994550408719346,0.5173951828724354
0.05994550408719346,0.5254237288135594
0.06085376930063579,0.5254237288135594
0.06085376930063579,0.5289919714540589
0.061762034514078114,0.5289919714540589
0.061762034514078114,0.5307760927743087
0.06357856494096276,0.5307760927743087
0.06357856494096276,0.5316681534344335
0.06448683015440508,0.5316681534344335
0.06448683015440508,0.5334522747546833
0.0653950953678474,0.5334522747546833
0.0653950953678474,0.5414808206958073
0.06630336058128973,0.5414808206958073
0.06630336058128973,0.5423728813559322
0.06721162579473206,0.5423728813559322
