fpr,tpr
0.0,0.0
0.0,0.002117148906139732
0.0,0.004940014114326041
0.0,0.01058574453069866
0.0,0.011291460832745237
0.0,0.012702893436838392
0.0,0.016937191249117856
0.0,0.02117148906139732
0.0,0.022582921665490474
0.0,0.02328863796753705
0.0,0.024700070571630206
0.0,0.02611150317572336
0.0,0.027522935779816515
0.0,0.029640084685956247
0.0,0.031051517290049402
0.0,0.0374029640084686
0.0007178750897343862,0.0374029640084686
0.0007178750897343862,0.04234297812279464
0.0007178750897343862,0.043754410726887794
0.0007178750897343862,0.04798870853916726
0.0007178750897343862,0.04940014114326041
0.0007178750897343862,0.05010585744530699
0.0007178750897343862,0.05434015525758645
0.0007178750897343862,0.06280875088214538
0.0007178750897343862,0.06422018348623854
0.0007178750897343862,0.06563161609033169
0.0007178750897343862,0.06704304869442484
0.0007178750897343862,0.0748059280169372
0.0007178750897343862,0.07621736062103035
0.0007178750897343862,0.0776287932251235
0.0007178750897343862,0.07904022582921666
0.0007178750897343862,0.11785462244177841
0.0007178750897343862,0.11926605504587157
0.0007178750897343862,0.13549752999294284
0.0007178750897343862,0.136908962597036
0.0007178750897343862,0.21100917431192662
0.0014357501794687725,0.21100917431192662
0.0014357501794687725,0.255469301340861
0.0021536252692031586,0.255469301340861
0.0021536252692031586,0.3860268172194778
0.002871500358937545,0.3860268172194778
0.002871500358937545,0.4008468595624559
0.003589375448671931,0.4008468595624559
0.003589375448671931,0.429075511644319
0.004307250538406317,0.429075511644319
0.004307250538406317,0.4389555398729711
0.005025125628140704,0.4389555398729711
0.005025125628140704,0.4565984474241355
0.00574300071787509,0.4565984474241355
0.00574300071787509,0.4911785462244178
0.006460875807609476,0.4911785462244178
0.006460875807609476,0.49894142554693016
0.007178750897343862,0.49894142554693016
0.007178750897343862,0.5038814396612562
0.00933237616654702,0.5038814396612562
0.00933237616654702,0.5222300635144672
0.010050251256281407,0.5222300635144672
0.010050251256281407,0.5518701482004235
0.01148600143575018,0.5518701482004235
0.01148600143575018,0.5610444601270289
0.012203876525484566,0.5610444601270289
0.012203876525484566,0.5617501764290755
0.012921751615218953,0.5617501764290755
0.012921751615218953,0.5786873676781934
0.013639626704953339,0.5786873676781934
0.013639626704953339,0.5808045165843331
0.014357501794687724,0.5808045165843331
0.014357501794687724,0.5829216654904729
0.01507537688442211,0.5829216654904729
0.01507537688442211,0.5920959774170783
0.016511127063890883,0.5920959774170783
0.016511127063890883,0.592801693719125
0.01722900215362527,0.592801693719125
0.01722900215362527,0.5942131263232181
0.017946877243359655,0.5942131263232181
0.017946877243359655,0.5984474241354976
0.019382627422828428,0.5984474241354976
0.019382627422828428,0.6019760056457304
0.0208183776022972,0.6019760056457304
0.0208183776022972,0.6062103034580099
0.021536252692031587,0.6062103034580099
0.021536252692031587,0.6175017642907551
0.022254127781765973,0.6175017642907551
0.022254127781765973,0.6238532110091743
0.02297200287150036,0.6238532110091743
0.02297200287150036,0.6252646436132675
0.023689877961234746,0.6252646436132675
0.023689877961234746,0.6266760762173607
0.024407753050969132,0.6266760762173607
0.024407753050969132,0.6351446718419196
0.02656137832017229,0.6351446718419196
0.02656137832017229,0.6464361326746648
0.027279253409906678,0.6464361326746648
0.027279253409906678,0.647847565278758
0.02799712849964106,0.647847565278758
0.02799712849964106,0.6556104446012703
0.028715003589375447,0.6556104446012703
0.028715003589375447,0.6605504587155964
0.029432878679109833,0.6605504587155964
0.029432878679109833,0.6640790402258292
0.03015075376884422,0.6640790402258292
0.03015075376884422,0.6683133380381087
0.030868628858578606,0.6683133380381087
